date,EU-28 (excl NL),Austria,Belgium,Bulgaria,Czech Republic,Denmark,Finland,France,Germany,Greece,Hungary,Ireland,Italy,Poland,Portugal,Romania,Slovakia,Slovenia,Spain,United Kingdom
21/02/2017,0.199249612,0.018132341,0,0.563004968,0.58760473,0.247302259,0.094084425,0.026951134,0.329483483,0.389473828,0.097255569,0.178896676,0.037086616,0.694619563,0.184078545,0.26654301,0.254674062,0.417044381,0.186322588,0.10151015
22/02/2017,0.178567427,0.000762001,0,0.561740874,0.540539717,0.210726252,0.087402004,0.028586662,0.255046551,0.401982007,0.091285837,0.163540341,0.042584443,0.660804521,0.166021272,0.246313388,0.260260959,0.434006345,0.178740013,0.085651325
23/02/2017,0.183202028,0.018531681,0,0.527601754,0.591205122,0.216820202,0.084644956,0.02168756,0.281518018,0.365527629,0.077327113,0.110912688,0.043943655,0.670991985,0.175397794,0.258786084,0.258524813,0.424362837,0.179740895,0.092355797
24/02/2017,0.187958296,0.01847252,0,0.53041846,0.557508318,0.270177345,0.081963065,0.023595898,0.32280945,0.398447422,0.084725427,0.178604895,0.0343101,0.689877796,0.161972627,0.212154352,0.202534797,0.295246715,0.172739335,0.096194878
25/02/2017,0.185314335,0.02089178,0,0.59713416,0.587719087,0.262787514,0.086285223,0.023695437,0.327252292,0.374714925,0.106129783,0.152369579,0.03770774,0.674125953,0.252364715,0.223512242,0.20956498,0.322983178,0.164173239,0.053425076
26/02/2017,0.173470102,0.022001643,0,0.629345389,0.568915145,0.239088383,0.089406484,0.011815723,0.284539554,0.403767054,0.147863247,0.095775631,0.01979024,0.636084116,0.29352397,0.234095672,0.199090474,0.295186958,0.178629709,0.054898318
27/02/2017,0.178677177,0.018436889,0,0.595922616,0.589602853,0.239512476,0.088300291,0.012749704,0.308700536,0.437657961,0.139975668,0.184210571,0.016453244,0.707267764,0.200543577,0.22231952,0.252142093,0.419065882,0.110704747,0.079087455
28/02/2017,0.172124097,0.018037815,0,0.574165185,0.568717165,0.210906828,0.081249336,0.014970688,0.295930817,0.404264681,0.105418796,0.178761226,0.017177595,0.722434425,0.222004399,0.213187066,0.247177355,0.40371033,0.104215927,0.069255539
01/03/2017,0.188321519,0.018344153,0,0.536793443,0.597518815,0.178678694,0.083201494,0.016653971,0.352961838,0.357791029,0.101749204,0.194712501,0.024642253,0.74825242,0.239058022,0.248839082,0.231508175,0.410294233,0.132869742,0.068275288
02/03/2017,0.17820578,0.017886369,0,0.539012581,0.539658541,0.192484314,0.084132754,0.013868343,0.304726552,0.364901416,0.120984869,0.181928514,0.033064691,0.707539869,0.239847638,0.249933438,0.236480268,0.41297581,0.137752085,0.055320943
03/03/2017,0.184226504,0.018744333,0,0.613798791,0.552742201,0.202600048,0.084052983,0.015615862,0.364823293,0.309261493,0.13531076,0.163591853,0.031507246,0.736505897,0.216487348,0.248907357,0.246453596,0.432045111,0.065166382,0.064558852
04/03/2017,0.177557918,0.021991262,0,0.577475587,0.623279979,0.22899383,0.084515461,0.008497869,0.376070101,0.345440225,0.154467821,0.107271888,0.029325142,0.718383209,0.18694948,0.225914062,0.206689689,0.329442111,0.06361087,0.039684959
05/03/2017,0.165511865,0.023109815,0,0.544131969,0.593887046,0.230333815,0.085147833,0.003989149,0.353489143,0.356834086,0.146683001,0.106630357,0.030950383,0.719696412,0.010330039,0.24049659,0.186905765,0.291142486,0.053349062,0.040072518
06/03/2017,0.208986905,0.019049493,0,0.569667362,0.620685533,0.263518126,0.08140426,0.019414603,0.487029002,0.33122601,0.145627207,0.191050686,0.025098194,0.784552512,0.182872179,0.249826703,0.232557421,0.396132508,0.050305724,0.065021884
07/03/2017,0.224293167,0.053577574,0,0.596994498,0.609778581,0.368099298,0.109799362,0.012088915,0.516726755,0.353053449,0.141829255,0.173012923,0.026774117,0.81104837,0.221267102,0.259207641,0.248619395,0.43084789,0.092433327,0.069965599
08/03/2017,0.204324303,0.047974761,0,0.5482758,0.62248343,0.346548098,0.111332235,0.016676971,0.404095142,0.344067809,0.141889825,0.138389327,0.026026057,0.776744621,0.186934072,0.231549961,0.217417223,0.417610009,0.123011019,0.066916073
09/03/2017,0.21205922,0.051854405,0,0.580928961,0.559577506,0.333038521,0.110685103,0.015069892,0.421070034,0.312351675,0.140622539,0.160765209,0.029569076,0.784568402,0.207673652,0.25032058,0.246793455,0.440504458,0.11516194,0.071478473
10/03/2017,0.201131932,0.04574876,0,0.623410524,0.558976076,0.322449745,0.107085665,0.014591775,0.393900263,0.323598314,0.125780699,0.118867355,0.025058642,0.764097647,0.253542974,0.227157611,0.236301431,0.423379298,0.092071619,0.064534464
11/03/2017,0.200457469,0.021227898,0,0.591142542,0.591858105,0.353829064,0.097168421,0.006603666,0.444646442,0.335585316,0.149194359,0.2112336,0.019429281,0.762183934,0.128110633,0.223160816,0.184594119,0.309593516,0.073992752,0.037762662
12/03/2017,0.178880522,0.023018776,0,0.58592215,0.572187734,0.29014837,0.08575002,0.007323746,0.361505476,0.364494358,0.133165911,0.130694317,0.024420379,0.759692207,0,0.218498633,0.180856401,0.306857742,0.062754838,0.032740393
13/03/2017,0.213373632,0.019341916,0,0.583427793,0.575940355,0.294920562,0.086211989,0.007269798,0.494069708,0.319603658,0.106888296,0.162499842,0.02502565,0.795865478,0.134362238,0.222444348,0.2245382,0.405761557,0.060828374,0.059061607
14/03/2017,0.200142534,0.017950095,0,0.568029862,0.559339332,0.25702214,0.081566772,2.50E-05,0.44260748,0.307984714,0.144363592,0.140052704,0.027459275,0.744688503,0.202383975,0.21580639,0.22334444,0.396702641,0.058762093,0.073951894
15/03/2017,0.190626802,0.018189711,0,0.564855919,0.558435364,0.184732945,0.073464481,0.004860191,0.410187414,0.34596534,0.167181286,0.200818542,0.02381502,0.659991697,0.232283518,0.242730309,0.215211868,0.379836553,0.055588346,0.071908308
16/03/2017,0.195417673,0.018849471,0,0.60957293,0.588698336,0.193979509,0.079205516,0.007637316,0.422341958,0.300737156,0.134383396,0.100941529,0.021696376,0.713685755,0.249263577,0.24001516,0.185689029,0.30685244,0.058293127,0.065980795
17/03/2017,0.171707151,0.018111912,0,0.576129931,0.518132015,0.166553812,0.076513909,0.007651944,0.320830415,0.284833185,0.135412686,0.078532886,0.021844225,0.668378966,0.258759148,0.239950928,0.186123465,0.305442919,0.072498018,0.06723549
18/03/2017,0.153485633,0.02025891,0,0.566410225,0.479253563,0.16632934,0.07732621,7.26E-05,0.24533823,0.280514301,0.148913522,0.073549041,0.020931951,0.645006404,0.290659205,0.202763389,0.183894294,0.331122344,0.082653335,0.056802696
19/03/2017,0.163276684,0.022160598,0,0.568467409,0.443044424,0.1518348,0.08533205,7.32E-05,0.280070965,0.320296422,0.155092752,0.090150077,0.022357163,0.687927962,0.314923683,0.228419303,0.178246669,0.356027664,0.074102267,0.052688063
20/03/2017,0.176760207,0.044056907,0,0.57598334,0.472604783,0.246853672,0.116382317,0.006150106,0.311433895,0.356000398,0.150652526,0.086958151,0.022419479,0.711310854,0.262003829,0.224531345,0.207861988,0.379818735,0.075450521,0.066582052
21/03/2017,0.189060883,0.049285599,0,0.546200436,0.508639517,0.23531199,0.112623766,0.009055743,0.370109003,0.368960938,0.151328038,0.121968771,0.024010445,0.717301876,0.248498032,0.233319083,0.216221287,0.421005806,0.071429804,0.082323944
22/03/2017,0.20730862,0.052906115,0,0.558468068,0.52553445,0.275183771,0.112141639,0.014537891,0.47605765,0.284043698,0.153738461,0.072404995,0.022919525,0.765217903,0.218480005,0.206308752,0.231452667,0.412084391,0.061026053,0.071923383
23/03/2017,0.209358967,0.051044767,0,0.572455654,0.536684695,0.349999308,0.112533372,0.014925105,0.486340663,0.291123834,0.153330396,0.098094506,0.02185478,0.732129593,0.231952884,0.224556816,0.244302678,0.425398974,0.081951924,0.058297833
24/03/2017,0.21203619,0.042336827,0,0.53461926,0.545730215,0.363571697,0.121284534,0.007504074,0.501428292,0.304622663,0.149187239,0.132576755,0.02316773,0.753052253,0.235616123,0.22605296,0.224364326,0.438661236,0.087662951,0.055851988
25/03/2017,0.18189615,0.022958055,0,0.563648343,0.531374185,0.299106358,0.085959369,0.000566326,0.4024753,0.310135404,0.12419513,0.141834707,0.027538883,0.680144917,0.255634633,0.240679706,0.227824603,0.414625954,0.078493673,0.026642956
26/03/2017,0.186959735,0.021778493,0,0.539958649,0.500092545,0.224889072,0.08340433,7.09E-05,0.467208969,0.316235751,0.122877267,0.131920602,0.020027699,0.73915103,0.201680284,0.221652768,0.146060449,0.188690759,0.060095261,0.020271733
27/03/2017,0.200933175,0.018193016,0,0.519283509,0.49566804,0.263697717,0.102648527,0.006692033,0.4467546,0.354436317,0.147487316,0.189735436,0.026297975,0.714282639,0.230627338,0.206086651,0.216606572,0.365543673,0.107076367,0.046657711
28/03/2017,0.213839323,0.018651485,0,0.531345892,0.644168796,0.296227612,0.121368204,0.011153839,0.451388244,0.345266857,0.153680554,0.201800032,0.024203222,0.75885552,0.245006823,0.216096911,0.239852256,0.418024907,0.141011638,0.035498164
29/03/2017,0.200041965,0.017214583,0,0.524257495,0.669975137,0.297268305,0.127930454,0.012341526,0.39887592,0.342175357,0.145012665,0.174599822,0.027753896,0.703180108,0.250788371,0.22810384,0.24665364,0.424412893,0.12399236,0.027775739
30/03/2017,0.203302105,0.017481022,4.10E-07,0.503760007,0.645787594,0.256927168,0.124490114,0.0119473,0.429216428,0.299193224,0.11317607,0.166031734,0.026181547,0.737440119,0.240471722,0.215459804,0.241289047,0.414249705,0.098185949,0.026452676
31/03/2017,0.192530633,0.017855386,0,0.533130772,0.699775601,0.280776454,0.116771305,0.007361352,0.401671079,0.311422209,0.10978945,0.156262431,0.024336105,0.720171052,0.175052185,0.221081459,0.238741671,0.404358991,0.066646207,0.023608206
01/04/2017,0.190653461,0,0,0.514002585,0.718338565,0.262692775,0.086093273,0.008873581,0.459962283,0.306739446,0.083847574,0.176503963,0.028479093,0.70764489,0.112934024,0.178405097,0.206813033,0.330086949,0.053170493,0.018078932
02/04/2017,0.195155486,0.001040719,0,0.472483806,0.69521585,0.178737673,0.087247064,0.007159301,0.500093907,0.34609656,0.087327708,0.171234616,0.024664399,0.700032803,0.208229886,0.185613614,0.201004595,0.317000469,0.060002481,0.017764171
03/04/2017,0.215856584,0.017999323,0,0.456025623,0.644350753,0.272861384,0.095890765,0.007898552,0.521344885,0.344337362,0.076475116,0.071944867,0.02838241,0.75514126,0.254024389,0.180590177,0.197594823,0.31338851,0.107440015,0.02386139
04/04/2017,0.219598531,0.018847121,0,0.480278607,0.66484061,0.2109798,0.092046156,0.018544775,0.529683809,0.309503624,0.075264235,0.157336222,0.02989666,0.762646577,0.254872904,0.179083042,0.193770147,0.300306011,0.099394218,0.032027571
05/04/2017,0.193468818,0.016897285,0,0.520344535,0.660345373,0.115258226,0.102042074,0.022370406,0.403069753,0.324230064,0.073808534,0.187027941,0.026018371,0.721590774,0.245117809,0.19241212,0.238488207,0.400453803,0.063052338,0.032569412
06/04/2017,0.177807895,0.016676901,0,0.524144554,0.63146118,0.111137329,0.096186071,0.021200297,0.346508641,0.313893507,0.070143156,0.218616677,0.031556728,0.673278816,0.233803899,0.173266253,0.250227256,0.428249058,0.064821956,0.028731938
07/04/2017,0.193236121,0.011314429,0,0.503388096,0.604217634,0.110882591,0.093011541,0.026908993,0.385661187,0.337176776,0.072194354,0.230268152,0.03963031,0.735942789,0.252960609,0.164219854,0.251255855,0.448382624,0.089051919,0.021220567
08/04/2017,0.206252466,0,0,0.538580666,0.62910597,0.087344157,0.092766332,0.029091049,0.473159923,0.330194509,0.064151787,0.146804213,0,0.74278089,0.278426929,0.176307242,0.2495261,0.452675729,0.102461036,0.018567301
09/04/2017,0.198480004,0.000346016,0,0.506502396,0.639615883,0.099556418,0.093361921,0.019648464,0.448266004,0.339262176,0.068128152,0.12401843,0,0.728147678,0.300022438,0.18131132,0.253274802,0.469940081,0.089975719,0.01734201
10/04/2017,0.173846617,0.01783071,0,0.51763451,0.569827331,0.057646846,0.085443435,0.029744358,0.311379195,0.349549048,0.062520692,0.108053824,0,0.662112065,0.266857781,0.177736053,0.226814221,0.440072988,0.129665269,0.021060029
11/04/2017,0.182183437,0.017259054,0,0.517955899,0.574266786,0.086205403,0.087129136,0.028109662,0.356661353,0.298757325,0.058382404,0.088542157,0,0.668737683,0.259857773,0.177786729,0.236548047,0.409330673,0.137172701,0.025462531
12/04/2017,0.177888601,0.017461115,0,0.516377043,0.547043291,0.075160506,0.095188041,0.026174227,0.318295545,0.315995722,0.068271245,0.098505535,0,0.680475938,0.26500111,0.179374585,0.240515875,0.430140269,0.15090201,0.026798518
13/04/2017,0.183911524,0.017143761,0,0.582643605,0.563613311,0.125437154,0.09352766,0.028135116,0.327865549,0.292883129,0.072188341,0.147930393,0,0.719660879,0.260829351,0.182645583,0.239330459,0.411138712,0.155200193,0.02978439
14/04/2017,0.179080684,0.013355573,0,0.587036366,0.631850672,0.132825797,0.089263451,0.024541151,0.398835574,0.307911844,0.070138937,0.123334114,0,0.670487986,0.296143422,0.186437178,0.199073803,0.282695078,0.10834261,0.006994809
15/04/2017,0.151993847,0,0,0.55744964,0.577168909,0.107316257,0.082694759,0,0.279231684,0.309678375,0.069509172,0.12178356,0,0.673207634,0.320947094,0.176265557,0.194187163,0.306048599,0.076895822,0.006139128
16/04/2017,0.163101983,0,0,0.516785023,0.573421164,0.166027312,0.085057421,0,0.334247341,0.343336902,0.067435274,0.107399857,0,0.723114894,0.340597788,0.199606313,0.179641415,0.293946734,0.08361394,0.009397168
17/04/2017,0.180560866,0,0,0.493933952,0.65553986,0.136103259,0.085658115,0,0.398316393,0.283436548,0.069503431,0.181840577,0,0.770976574,0.357184812,0.183193672,0.179761491,0.271684733,0.114873157,0.007919432
18/04/2017,0.188230701,0.016180292,0,0.507731711,0.567043156,0.267467435,0.088197198,0,0.419888404,0.284978278,0.075064237,0.173491298,0,0.728484201,0.308849247,0.202348951,0.17833666,0.267916696,0.087737781,0.013757187
19/04/2017,0.194215501,0.018008321,0,0.551552182,0.539709533,0.290497644,0.093505742,0.013856937,0.475625455,0.262721021,0.059504243,0.170052467,0,0.716486016,0.286933918,0.179493956,0.172901399,0.266988084,0.040823387,0.009862472
20/04/2017,0.19473683,0.019074488,0,0.547632004,0.566436552,0.194170564,0.087086031,0.01615614,0.464786103,0.265068425,0.058269639,0.154099655,0,0.751381202,0.294426864,0.206400127,0.171048446,0.266023087,0.054659864,0.002750712
21/04/2017,0.165022915,0.019946862,0,0.55449894,0.518899452,0.144174034,0.087214875,0.025867153,0.315209861,0.331083083,0.068811114,0.124295941,0,0.661579991,0.30562066,0.209858798,0.169188921,0.276257799,0.071661354,0.001359067
22/04/2017,0.158548523,0.021410985,0,0.644467003,0.517107886,0.120297852,0.086426192,0.017732965,0.258557466,0.341935835,0.073642464,0.155836376,0,0.623205201,0.332695865,0.24458181,0.160683248,0.298789464,0.106077872,0.007314712
23/04/2017,0.168302805,0.00204617,0,0.598287029,0.484140963,0.152223147,0.090723737,0.017335743,0.288111724,0.343707586,0.075041793,0.180537443,0,0.6759902,0.383996623,0.249226297,0.152914935,0.279671129,0.136292092,0.004477312
24/04/2017,0.186265572,0.019227606,0,0.59888823,0.503314171,0.15914107,0.095371993,0.021227275,0.340247653,0.294892102,0.058419577,0.116757499,0,0.723392031,0.338772931,0.253293517,0.20849909,0.401210159,0.134233349,0.012931052
25/04/2017,0.208655771,0.001481148,0,0.606261014,0.578065641,0.234267589,0.087881486,0.023673085,0.443795344,0.297063667,0.055641849,0.104454311,0,0.727606158,0.377152404,0.254324036,0.166372107,0.348931338,0.119544391,0.018473732
26/04/2017,0.217713759,0.018347247,0,0.629078043,0.56836069,0.25309384,0.085539386,0.025658307,0.4940757,0.320548257,0.068638561,0.180700938,0,0.781569608,0.317517733,0.265719969,0.171957818,0.365175633,0.120205453,0.027894403
27/04/2017,0.210651264,0.017322995,0,0.653738957,0.573355415,0.296827154,0.084558781,0.032667552,0.463552108,0.330696262,0.073060077,0.19337116,0,0.787723702,0.308224611,0.271710093,0.068506775,0.159117135,0.127268753,0.021200359
28/04/2017,0.206777997,0.017483857,0,0.680914242,0.614517745,0.284809628,0.087103588,0.025195863,0.449052028,0.29855162,0.074543856,0.230886619,0,0.763629962,0.302348371,0.258733191,0.069386232,0.160344206,0.129608948,0.025685725
29/04/2017,0.192839131,0.021013217,0,0.683111763,0.665981985,0.183707664,0.080194483,0.008856917,0.439647588,0.297520527,0.080331854,0.09766063,0,0.730625301,0.267138348,0.26866391,0.06464996,0.150387329,0.114287019,0.00543838
30/04/2017,0.130557755,0.023798171,0,0.675023582,0.395365807,0.128301716,0.077125138,0,0.198098364,0.289883717,0.068865026,0.14741638,0,0.720983984,0.067869393,0.266553707,0.060536745,0.149786225,0.054880005,0.006204835
01/05/2017,0.138576944,0.022524941,0,0.61099243,0.454251369,0.080935419,0.075418992,0,0.233326919,0.315014051,0.079498212,0.266274862,0,0.663516404,0.251346433,0.256655741,0.064195947,0.167183022,0.07543506,0.007177394
02/05/2017,0.187974586,0.018290062,0,0.642832953,0.54036727,0.139561403,0.099723404,0.028133147,0.369672996,0.249260576,0.077803491,0.210785051,0,0.720740984,0.319028909,0.321031444,0.054811189,0.151745981,0.181040645,0.021036156
03/05/2017,0.196753789,0.017456167,0,0.640791361,0.551267403,0.102855832,0.111526659,0.02897409,0.413267682,0.198910327,0.064258558,0.173945138,0,0.821195483,0.314692403,0.323893748,0.055389395,0.116030822,0.182239589,0.017731503
04/05/2017,0.196581491,0.017398368,0,0.646876094,0.555649401,0.089865548,0.112684839,0.029622625,0.406181312,0.246377141,0.059981313,0.171626279,0,0.700510545,0.30913347,0.295933667,0.075172151,0.156687573,0.170932576,0.017810458
05/05/2017,0.205698127,0.015704737,0,0.725196624,0.547523047,0.168057966,0.105411746,0.027557378,0.462705672,0.263664776,0.068168792,0.089560074,0,0.757788908,0.290252404,0.292174554,0.070710662,0.144709229,0.11343514,0.016841716
06/05/2017,0.200382727,0,0,0.680369433,0.666154257,0.148445107,0.101392419,0.018899979,0.437329898,0.289452055,0.0821207,0.166619037,0,0.752514845,0.303171757,0.291001323,0.066860305,0.138530521,0.128473493,0.006007552
07/05/2017,0.200815935,0,0,0.657463004,0.678796919,0.078454139,0.104003164,0.017312775,0.440631884,0.307606705,0.085668577,0.22722102,0,0.74146306,0.329721753,0.282714769,0.066321969,0.13861111,0.149641028,0.004628945
08/05/2017,0.204835667,0,0,0.686159216,0.650685119,0.118900962,0.112283637,0.01858489,0.416884061,0.301317058,0.075917634,0.20152768,0,0.720450564,0.297601216,0.268543567,0.129174766,0.22809336,0.159619034,0.024418625
09/05/2017,0.217411232,0,0,0.653742892,0.549245197,0.202855645,0.122227857,0.026838648,0.468136471,0.264382046,0.074096802,0.193023303,0,0.761996505,0.301954239,0.265036684,0.219929722,0.414706465,0.164874462,0.030154305
10/05/2017,0.213790768,0,0,0.654966743,0.516516731,0.186211349,0.115765648,0.036343286,0.447927426,0.292409509,0.075889929,0.194758527,0,0.758525145,0.312117263,0.283698612,0.227036094,0.438557108,0.148467034,0.024424321
11/05/2017,0.201213844,0,0,0.628292974,0.512548815,0.225324452,0.114482569,0.032878404,0.422106899,0.295054423,0.074270082,0.193926534,0,0.762999134,0.289626794,0.280248467,0.220278492,0.371292847,0.088727475,0.023753126
12/05/2017,0.20257842,0,0,0.629011802,0.491106168,0.185686487,0.109503277,0.024468367,0.441967808,0.306234123,0.072012596,0.17785958,0,0.746744545,0.300200592,0.286944119,0.204948745,0.337356723,0.101649981,0.020611159
13/05/2017,0.204947993,0,0,0.68540962,0.463931079,0.140435522,0.092228142,0.007905572,0.464498743,0.272837414,0.079187061,0.162777173,0,0.752971486,0.350048904,0.274387935,0.186963233,0.331414387,0.129469488,0.005965598
14/05/2017,0.200005099,0,0,0.58772606,0.455499073,0.109442942,0.094525713,0.008944776,0.453538555,0.281157575,0.086806963,0.10984067,0,0.753619669,0.384596339,0.271238999,0.150524384,0.277543905,0.145812885,0.006840588
15/05/2017,0.213991184,0,0,0.656210707,0.400901237,0.172480193,0.104985674,0.018132754,0.463368386,0.307181795,0.075218853,0.043721644,0,0.788621385,0.317903591,0.293556564,0.17604719,0.318802068,0.196524232,0.005925499
16/05/2017,0.217466753,0,0,0.686962248,0.393410009,0.091161202,0.107641209,0.01816287,0.454430605,0.286108381,0.073212889,0.084233379,0,0.792135935,0.306471617,0.313157576,0.205741872,0.333789662,0.223010977,0.020438934
17/05/2017,0.21211962,0,0,0.66913262,0.374103095,0.129268698,0.093459938,0.012728735,0.415048772,0.27778158,0.073159376,0.151872999,0,0.778429957,0.304193019,0.319033058,0.216239897,0.340546638,0.215141997,0.06613513
18/05/2017,0.197983617,0,0,0.646349381,0.372029772,0.048947516,0.085643049,0.008848206,0.399670015,0.264006863,0.07197728,0.213550956,0,0.759140475,0.299322523,0.3255288,0.21741511,0.340179791,0.157392039,0.050556044
19/05/2017,0.197090853,0,0,0.696569319,0.406075746,0.076817097,0.071116285,0.007764471,0.397551615,0.308307827,0.0714007,0.216539667,0,0.728828543,0.308804703,0.31971157,0.210781718,0.326823188,0.175478658,0.037427092
20/05/2017,0.187985459,0,0,0.691430562,0.455616103,0.037994395,0.036561575,0,0.375552954,0.311798334,0.079729333,0.115283827,0,0.705683367,0.347547328,0.257173695,0.232596295,0.361952323,0.181076351,0.027780256
21/05/2017,0.185397458,0,0,0.660537867,0.439633853,0.056664028,0.039124135,0,0.404004241,0.331613239,0.083703387,0.048702415,0,0.683176015,0.343836002,0.265177711,0.243662549,0.319020325,0.148027524,0.023279879
22/05/2017,0.215193775,0,0,0.699925491,0.415217332,0.108129752,0.087030822,0.00897933,0.464714405,0.322807663,0.068578271,0.129609833,0,0.782724096,0.311457566,0.2901362,0.219908058,0.344861148,0.193372584,0.02234985
23/05/2017,0.203791119,0,0,0.691389063,0.440602591,0.061814988,0.087825567,0.008850484,0.3998877,0.298583275,0.098310799,0.175376705,0,0.790587614,0.296550876,0.304844034,0.221427703,0.341976595,0.195711978,0.022150329
24/05/2017,0.203130639,0,0,0.755450139,0.409739992,0.058356297,0.090263501,0.009271706,0.39855921,0.308677165,0.092841384,0.206919251,0,0.761949432,0.294635325,0.300741753,0.231543182,0.349652192,0.213694387,0.023371907
25/05/2017,0.196547121,0,0,0.690047962,0.426308357,0.039323482,0.071264104,4.96E-05,0.377148084,0.320253204,0.074130522,0.080748194,0,0.772304013,0.298227349,0.285919164,0.22549997,0.343939345,0.228943521,0.024742955
26/05/2017,0.198312497,0,0,0.717960862,0.435399126,0.08563478,0.073893852,0,0.36113211,0.319157453,0.07977071,0.078202161,0,0.770304356,0.305799615,0.295269336,0.230083658,0.348053397,0.242641819,0.022814612
27/05/2017,0.185946962,0,0,0.72600155,0.558164206,0.018752875,0.071798496,0,0.313715207,0.296793757,0.07193116,0.08375836,0,0.763581492,0.347563731,0.310743836,0.235973953,0.361305791,0.189407751,0.014074572
28/05/2017,0.183129341,0,0,0.673995694,0.564827564,0.020270418,0.037156049,0,0.345519006,0.284300877,0.110769604,0.178208146,0,0.713892928,0.374795027,0.298963719,0.20868416,0.314967606,0.157279157,0.008804796
29/05/2017,0.218783279,0,0,0.645841323,0.494940964,0.112571415,0.077481674,0.010591397,0.448040202,0.313647383,0.083926889,0.155522308,0,0.770595793,0.315947388,0.302787339,0.227539456,0.353662599,0.22511369,0.015514907
30/05/2017,0.220298124,0,0,0.674349773,0.500348589,0.159428262,0.086689738,0.020233405,0.433849221,0.309838662,0.04937738,0.165976423,0,0.782654298,0.310088323,0.301104167,0.225864102,0.346548423,0.249342528,0.022717168
31/05/2017,0.201948396,0,0,0.665106292,0.522881312,0.037777508,0.077654576,0.018441954,0.394300909,0.31182906,0.043914185,0.10597133,0,0.694971202,0.306585668,0.301013531,0.20321837,0.330429625,0.248032029,0.021525624
01/06/2017,0.207385296,0,0,0.653540004,0.518436289,0.075595721,0.083260295,0.018020285,0.418726512,0.286113536,0.043120624,0.092060609,0,0.730157143,0.306713886,0.31942447,0.190124103,0.321419921,0.239091837,0.0239064
02/06/2017,0.215503306,0,0,0.645079583,0.514315091,0.105508674,0.074160785,0.018229092,0.436513326,0.279033586,0.054339662,0.128490018,0,0.747886671,0.307838402,0.302803936,0.17293211,0.289042498,0.225556764,0.018823692
03/06/2017,0.19255447,0,0,0.686440678,0.524023897,0.021211168,0.073399575,8.93E-05,0.356926634,0.301866046,0.065271782,0.160865895,0,0.758899943,0.351009067,0.307878806,0.227339583,0.361734879,0.206397021,0.004747731
04/06/2017,0.173629851,0,0,0.670706063,0.409518749,0.01510481,0.073997045,0.000202379,0.325484,0.294238158,0.052822224,0.176056748,0,0.715282011,0.36198219,0.290871545,0.210568373,0.340642882,0.169423204,0.006312973
05/06/2017,0.178092611,0,0,0.622706246,0.310921325,0.016125799,0.080332929,0.000191532,0.354442707,0.293404031,0.056320347,0.134141241,0,0.755364317,0.30978753,0.307702692,0.210725759,0.328204723,0.174997885,0.009920172
06/06/2017,0.159814562,0,0,0.648629761,0.302375217,0.010295498,0.071927067,0.000153768,0.256163906,0.288049848,0.044759384,0.040078648,0,0.717540113,0.305736397,0.280343943,0.262197764,0.436441558,0.197536793,0.003535352
07/06/2017,0.150114172,0,0,0.631412381,0.32545866,0.005812771,0.068982045,0.000138634,0.197088997,0.303255518,0.058649207,0.074160153,0,0.726403173,0.300415402,0.272732393,0.225722994,0.350999442,0.199485839,0.008367845
08/06/2017,0.169352306,0,0,0.619192017,0.398446979,0.014236078,0.070913588,0.000117612,0.292323797,0.261375204,0.018010733,0.116344768,0,0.755426536,0.298943738,0.263191808,0.19270893,0.294052517,0.194443134,0.010271608
09/06/2017,0.171737459,0,0,0.524395021,0.417823097,0.080695629,0.071700501,0.000160138,0.320899381,0.253226974,0.043650156,0.121823926,0,0.760752637,0.29969942,0.237052269,0.058405869,0.00337683,0.188314098,0.008640318
10/06/2017,0.180531729,0,0,0.443012802,0.473061705,0.071400858,0.063411433,0.000218713,0.35443281,0.278696622,0.049331296,0.089407215,0,0.759159056,0.296150836,0.270032378,0.064451844,0.008098483,0.202486457,0.012309781
11/06/2017,0.173201927,0,0,0.424653786,0.475661405,0.067488248,0.025548708,0.000265655,0.336252186,0.301175939,0.052101755,0.086115438,0,0.772019368,0.347786085,0.276918946,0.066688332,0.010151793,0.154672348,0.020840929
12/06/2017,0.158174233,0,0,0.422179289,0.443696651,0.012756517,0.065026533,0.000148441,0.258090026,0.316174164,0.063708683,0.105805715,0,0.711925518,0.295829369,0.275516865,0.0578551,0.009195,0.184950033,0.028041318
13/06/2017,0.171542167,0,0,0.43235352,0.43872426,0.009998443,0.061447998,0.008374863,0.329419881,0.317971479,0.070312553,0.114055151,0,0.694378131,0.295361875,0.275008688,0.092849322,0.082956287,0.197889568,0.022409622
14/06/2017,0.18687875,0,0,0.469504117,0.442389832,0.017724934,0.06627224,0.009793606,0.402661634,0.290336195,0.069666546,0.0667871,0,0.757813422,0.290148804,0.288004307,0.115471519,0.130304138,0.198469853,0.009017816
15/06/2017,0.174484549,0,0,0.529654001,0.391363671,0.018360942,0.065701073,0.009160363,0.380501364,0.279679245,0.069802454,0.053248255,0,0.815477811,0.332087384,0.292319303,0.114707994,0.129028845,0.202521585,0.007711138
16/06/2017,0.155988052,0,0,0.469868958,0.392212229,0.010089985,0.058564764,4.89E-05,0.273539101,0.284104983,0.0722265,0.049318405,0,0.762174233,0.302342058,0.284894158,0.115476599,0.131541369,0.188743064,0.00808212
17/06/2017,0.172292464,0,0,0.468776851,0.433028625,0.019915618,0.021593043,6.09E-05,0.349643218,0.279725765,0.083290626,0.069694455,0,0.734736314,0.320042781,0.267908033,0.122483292,0.130340905,0.195808252,0.012357326
