local_datetime,day_ahead_price,SP,imbalance_price,valueSum,temperature,TCO2_per_h,gCO2_per_kWh,nuclear,biomass,coal,gas,hydro,wind,solar,demand,pumped_storage,windOnshore,windOffshore,belgian,dutch,french,ireland,northern_ireland,irish
2019-01-30 10:00:00+00:00,57.7,21,49.05,49.05,2.5,16086.769,332.5774033491834,6.969,2.511,7.175,24.126,0.507,2.952,1.89,48.37,0.242,1.3491689999999998,0.095822,0.0,-0.31,1.998,0.0,0.0,-0.878
2019-01-30 10:30:00+00:00,57.29,22,44.2,44.2,2.5,15786.035,326.11732016692144,6.973,2.486,6.953,23.95,0.478,2.724,2.71,48.406,0.134,1.3331689999999998,0.095822,0.0,-0.324,1.998,0.0,0.0,-0.908
2019-01-30 11:00:00+00:00,61.09,23,44.2,44.2,2.5,15423.544,316.6662012893688,6.97,2.543,6.808,23.781,0.438,2.63,3.38,48.706,0.158,1.303911,0.089639,0.0,-0.678,1.998,0.0,0.0,-0.906
2019-01-30 11:30:00+00:00,61.21,24,44.2,44.2,2.5,14830.317000000003,303.9123939505718,6.972,2.448,6.237,23.767,0.427,2.781,4.03,48.798,0.138,1.2949110000000001,0.089639,0.0,-0.682,1.998,0.0,0.0,-0.992
2019-01-30 12:00:00+00:00,60.29,25,47.0,47.0,2.5,14502.476000000002,297.18797516342556,6.971,2.391,5.836,23.699,0.393,2.841,4.53,48.799,0.14,1.276324,0.08380599999999999,0.0,-0.51,1.998,0.0,0.0,-0.992
2019-01-30 12:30:00+00:00,57.33,26,45.51,45.51,2.5,14297.152,294.02278616378067,6.971,2.399,5.62,23.641,0.393,2.832,4.62,48.626,0.152,1.2753240000000001,0.08380599999999999,0.0,-0.47,1.998,0.0,0.0,-0.992
2019-01-30 13:00:00+00:00,56.55,27,46.37577,46.37577,2.5,14153.298,295.63642060408574,6.969,2.411,5.304,23.338,0.398,2.854,4.34,47.874,0.162,1.234898,0.06758199999999999,0.0,0.1,1.998,0.0,0.0,-0.992
2019-01-30 13:30:00+00:00,56.36,28,46.55,46.55,2.5,14192.796,297.6989197692711,6.972,2.389,5.288,23.483,0.416,2.733,4.16,47.675,0.136,1.226898,0.06758199999999999,0.0,0.1,1.998,0.0,0.0,-0.992
2019-01-30 14:00:00+00:00,55.77,29,46.57,46.57,2.5,14370.807999999999,302.3523669261519,6.973,2.394,5.412,23.879,0.396,2.604,3.73,47.53,0.144,1.196537,0.06416200000000001,0.0,-0.1,1.998,0.0,0.0,-0.992
2019-01-30 14:30:00+00:00,56.11,30,48.0,48.0,2.5,14629.238,308.0423238087217,6.971,2.437,5.64,23.982,0.425,2.548,3.28,47.491,0.21,1.181537,0.06416200000000001,0.0,-0.102,1.998,0.0,0.0,-0.992
2019-01-30 15:00:00+00:00,67.76,31,46.8,46.8,2.5,15350.703000000001,322.0742520246738,6.978,2.453,6.171,23.737,0.496,2.449,2.67,47.662,0.14,1.130163,0.060522,0.0,0.57,1.998,0.0,0.0,-0.992
2019-01-30 15:30:00+00:00,74.03,32,49.1,49.1,2.5,15968.076000000001,331.88003491707195,6.971,2.486,6.59,24.206,0.548,2.431,1.98,48.114,0.258,1.1051630000000001,0.060522,0.0,0.646,1.998,0.0,0.0,-0.992
2019-01-30 16:00:00+00:00,66.03,33,45.11,45.11,2.5,16490.423000000003,341.63589467360003,6.97,2.58,7.143,24.111,0.876,2.455,1.16,48.269,0.266,1.044334,0.058457999999999996,0.0,0.71,1.998,0.0,0.0,-0.992
2019-01-30 16:30:00+00:00,71.13,34,45.11,45.11,2.5,16753.521000000004,347.2880122717192,6.965,2.585,7.435,24.078,0.919,2.515,0.44,48.241,0.592,1.044334,0.058457999999999996,0.0,0.714,1.998,0.0,0.0,-0.992
2019-01-30 17:00:00+00:00,82.23,35,0.0,0.0,2.5,16728.836,345.3745086380603,6.977,2.512,7.27,24.122,0.917,2.423,0.0498,48.436800000000005,1.198,1.023898,0.059482,0.0,0.97,1.998,0.0,0.0,-0.992
2019-01-30 17:30:00+00:00,81.5,36,0.0,0.0,2.5,16940.319,347.9688022058917,6.983,2.55,7.427,24.269,0.968,2.298,0.000442,48.683442,1.216,1.018898,0.059482,0.0,0.974,1.998,0.0,0.0,-0.992
2019-01-30 18:00:00+00:00,77.45,37,45.2,45.2,2.5,16993.100000000002,347.85392300991754,6.966,2.59,7.398,24.402,0.982,2.167,0.000253,48.851253,1.326,0.994994,0.058131,0.0,1.022,1.998,0.0,0.0,-0.992
2019-01-30 18:30:00+00:00,74.2,38,106.0,106.0,2.5,16944.326,346.7433746589638,6.974,2.571,7.426,24.215,0.964,2.169,5.05e-05,48.8670505,1.526,0.977994,0.058131,0.0,1.024,1.998,0.0,0.0,-0.992
2019-01-30 19:00:00+00:00,68.66,39,115.0,115.0,2.5,16991.609999999997,349.9366198996009,6.97,2.578,7.418,24.311,0.841,2.017,0.00125,48.55625,1.364,0.943853,0.056435,0.0,1.058,1.998,0.0,0.0,-0.992
2019-01-30 19:30:00+00:00,72.87,40,95.0,95.0,2.5,16833.071,351.9208119838639,6.971,2.532,7.261,24.296,0.673,1.94,0.000985,47.831985,1.102,0.932853,0.056435,0.0,1.058,1.998,0.0,0.0,-0.992
2019-01-30 20:00:00+00:00,72.05,41,95.0,95.0,2.5,16453.28,349.3809418222362,6.968,2.546,6.922,24.134,0.648,1.878,0.000666,47.092665999999994,0.94,0.927956,0.049114,0.0,1.058,1.998,0.0,0.0,-0.992
2019-01-30 20:30:00+00:00,70.95,42,80.45,80.45,2.5,15813.784000000001,346.6338747506631,6.971,2.55,6.432,23.675,0.626,1.897,0,45.621,0.414,0.912956,0.049114,0.0,1.058,1.998,0.0,0.0,-0.992
2019-01-30 21:00:00+00:00,65.28,43,60.0,60.0,2.5,14774.285,336.10002729878516,6.969,2.529,5.519,23.226,0.569,1.788,0,43.958,0.36,0.876188,0.046189,0.0,1.0,1.998,0.0,0.0,-0.942
2019-01-30 21:30:00+00:00,63.44,44,49.1,49.1,2.5,13294.654999999999,318.19096740223057,6.977,2.522,4.163,22.751,0.366,1.699,0,41.782,0.306,0.866188,0.046189,0.0,1.0,1.998,0.0,0.0,-0.988
2019-01-30 22:00:00+00:00,58.35,45,49.1,49.1,2.5,11804.35,298.99569402228974,6.978,2.476,2.888,22.05,0.422,1.68,0,39.48,0.216,0.839299,0.043518,0.0,1.0,1.77,0.0,0.0,-0.992
2019-01-30 22:30:00+00:00,56.09,46,47.5,47.5,2.5,10456.501,279.488439847112,6.977,2.386,1.901,21.004,0.44,1.693,0,37.413,0.244,0.830299,0.043518,0.0,1.0,1.768,0.0,0.0,-0.992
2019-01-30 23:00:00+00:00,52.76,47,44.24,44.24,2.5,9381.769000000002,270.61754355601715,6.974,1.816,1.645,19.028,0.375,1.688,0,34.668,0.146,0.821159,0.041795,0.0,1.0,1.996,0.0,0.0,-0.992
2019-01-30 23:30:00+00:00,53.88,48,43.51,43.51,2.5,9042.36,270.4863894705354,6.976,1.143,1.442,18.845,0.373,1.655,0,33.43,0.0,0.827159,0.041795,0.0,1.0,1.996,0.0,0.0,-0.984
2019-01-31 00:00:00+00:00,52.61,1,42.0,42.0,0.7,8888.335000000001,272.96649468705857,6.978,0.946,1.359,18.486,0.279,1.462,0,32.562,0.0,0.826654,0.040615000000000005,0.0,1.056,1.996,0.0,0.0,-0.848
2019-01-31 00:30:00+00:00,54.21,2,45.3,45.3,0.7,9086.265000000001,278.4976705694845,6.974,0.946,1.387,18.745,0.238,1.174,0,32.626,0.108,0.821654,0.040615000000000005,0.0,1.058,1.996,0.0,0.0,-0.698
2019-01-31 01:00:00+00:00,52.96,3,45.35,45.35,0.7,9538.737000000001,288.40590796395963,6.977,0.97,1.563,19.249,0.183,1.078,0,33.074,0.0,0.839366,0.037439,0.0,1.058,1.996,0.0,0.0,-0.51
2019-01-31 01:30:00+00:00,52.98,4,44.5,44.5,0.7,9459.516,289.10501222493883,6.971,0.986,1.522,18.929,0.183,1.075,0,32.72,0.0,0.847366,0.037439,0.0,1.058,1.996,0.0,0.0,-0.328
2019-01-31 02:00:00+00:00,52.98,5,42.0,42.0,0.7,9407.966000000002,289.3957365652589,6.971,0.943,1.402,18.906,0.17,1.063,0,32.509,0.0,0.8381130000000001,0.033546,0.0,1.058,1.996,0.0,0.0,-0.164
2019-01-31 02:30:00+00:00,51.94,6,44.25,44.25,0.7,9423.835000000001,290.79627858178793,6.965,0.962,1.385,18.867,0.168,1.006,0,32.407,0.0,0.8351130000000001,0.033546,0.0,1.058,1.996,0.0,0.0,-0.066
2019-01-31 03:00:00+00:00,49.99,7,45.55132,45.55132,0.7,9441.862000000001,290.4830790056609,6.976,1.007,1.356,18.789,0.168,1.066,0,32.504,0.0,0.8907390000000001,0.029873,0.0,1.058,1.996,0.0,0.088,0.088
2019-01-31 03:30:00+00:00,49.95,8,45.4,45.4,0.7,9407.378,289.6627767343043,6.968,1.023,1.344,18.581,0.168,1.127,0,32.477,0.0,0.927739,0.029873,0.0,1.058,1.996,0.046,0.166,0.212
2019-01-31 04:00:00+00:00,49.52,9,45.59998,45.59998,0.7,9333.563,288.4201044467106,6.969,1.021,1.343,18.306,0.167,1.209,0,32.361,0.0,0.9702670000000001,0.025709,0.0,1.0,1.996,0.182,0.168,0.35
2019-01-31 04:30:00+00:00,48.8,10,66.2,66.2,0.7,9434.041,290.18889572439247,6.969,1.214,1.409,18.253,0.17,1.273,0,32.51,0.0,0.985267,0.025709,0.0,1.0,1.766,0.288,0.168,0.456
2019-01-31 05:00:00+00:00,54.03,11,65.5,65.5,0.7,10350.453000000001,310.5912378094524,6.974,1.575,1.691,19.898,0.204,1.391,0,33.325,0.0,1.1150349999999998,0.025332,0.0,0.986,-0.146,0.438,0.168,0.606
2019-01-31 05:30:00+00:00,52.84,12,53.95,53.95,0.7,10776.032,316.6161892169825,6.973,1.588,2.13,19.907,0.226,1.587,0,34.035,0.0,1.142035,0.025332,0.0,0.952,-0.24,0.504,0.168,0.672
2019-01-31 06:00:00+00:00,58.03,13,44.55,44.55,0.7,12156.694,330.407794960998,6.972,1.652,3.162,21.843,0.294,1.736,0,36.793,0.0,1.19507,0.021030999999999998,0.0,0.136,0.326,0.504,0.168,0.672
2019-01-31 06:30:00+00:00,51.57,14,70.0,70.0,0.7,13963.204,347.2136236528959,6.974,2.227,4.538,23.022,0.318,1.804,2.34e-05,40.2150234,0.236,1.20307,0.021030999999999998,0.0,0.102,0.322,0.504,0.168,0.672
2019-01-31 07:00:00+00:00,59.27,15,58.0,58.0,0.7,15073.457,342.6406445431358,6.976,2.701,5.307,23.647,0.551,1.996,2.85e-05,43.9920285,0.45,1.244991,0.01458,0.0,0.148,1.544,0.504,0.168,0.672
2019-01-31 07:30:00+00:00,65.51,16,140.0,140.0,0.7,15351.039,340.6108174179556,6.976,2.764,5.525,23.804,0.752,2.134,0.000147,45.069146999999994,0.74,1.265991,0.01458,0.0,0.156,1.546,0.504,0.168,0.672
2019-01-31 08:00:00+00:00,68.23,17,100.0,100.0,0.7,15415.190999999999,338.2453675879597,6.975,2.727,5.385,23.742,0.739,2.273,0.0049900000000000005,45.573989999999995,0.526,1.331364,0.012579,0.0,0.592,1.946,0.496,0.168,0.664
2019-01-31 08:30:00+00:00,66.66,18,98.0,98.0,0.7,15571.268000000002,338.0135020730675,6.974,2.736,5.416,24.089,0.766,2.37,0.196,46.067,0.342,1.340364,0.012579,0.0,0.606,1.946,0.458,0.168,0.626
2019-01-31 09:00:00+00:00,68.87,19,98.0,98.0,0.7,15742.743,335.2658446204958,6.968,2.714,5.459,24.235,0.794,2.424,0.71,46.956,0.316,1.417357,0.010478999999999999,0.0,0.852,1.946,0.37,0.168,0.538
2019-01-31 09:30:00+00:00,65.54,20,90.0,90.0,0.7,15558.545000000002,330.7373198418435,6.967,2.723,5.433,23.987,0.793,2.461,1.34,47.042,0.14,1.447357,0.010478999999999999,0.0,0.852,1.946,0.232,0.168,0.4
2019-01-31 10:00:00+00:00,64.4,21,90.0,90.0,0.7,15425.933,327.1949476095533,6.965,2.718,5.415,24.371,0.73,2.453,1.83,47.146,0.202,1.561856,0.01262,0.0,0.458,1.756,0.08,0.168,0.248
2019-01-31 10:30:00+00:00,63.62,22,84.73,84.73,0.7,15318.06,323.1999156029117,6.962,2.718,5.348,24.45,0.612,2.589,2.22,47.395,0.2,1.610856,0.01262,0.0,0.446,1.756,0.0,0.094,0.094
2019-01-31 11:00:00+00:00,58.71,23,98.0,98.0,0.7,15113.863999999998,320.14115653463244,6.973,2.724,5.346,24.248,0.522,2.749,2.39,47.21,0.402,1.748585,0.020863,0.0,0.212,1.554,0.0,0.09,0.09
2019-01-31 11:30:00+00:00,59.47,24,90.0,90.0,0.7,15149.086,318.53247545154437,6.967,2.69,5.406,24.175,0.467,3.13,2.6,47.559,0.242,1.796585,0.020863,0.0,0.208,1.554,0.0,0.12,0.12
2019-01-31 12:00:00+00:00,60.07,25,98.0,98.0,0.7,15069.505000000001,314.1050733700184,6.968,2.704,5.383,24.144,0.395,3.386,2.62,47.976,0.594,1.946504,0.037337,0.0,0.102,1.554,0.0,0.126,0.126
2019-01-31 12:30:00+00:00,59.81,26,80.0,80.0,0.7,14988.587999999998,314.33159969801187,6.976,2.686,5.29,24.247,0.355,3.694,2.46,47.684,0.266,2.008504,0.037337,0.0,0.1,1.552,0.0,0.058,0.058
2019-01-31 13:00:00+00:00,59.41,27,97.0,97.0,0.7,15067.294000000002,313.70589215073915,6.969,2.699,5.354,24.277,0.429,3.968,2.15,48.03,0.358,2.137743,0.049023000000000004,0.0,0.0,1.666,0.0,0.16,0.16
2019-01-31 13:30:00+00:00,60.18,28,90.0,90.0,0.7,14993.174,313.50076319916366,6.974,2.699,5.27,24.3,0.446,4.21,1.9,47.825,0.208,2.173743,0.049023000000000004,0.0,0.0,1.668,0.0,0.15,0.15
2019-01-31 14:00:00+00:00,61.75,29,80.0,80.0,0.7,15035.809,313.38965775980654,6.976,2.728,5.269,24.388,0.37,4.455,1.62,47.978,0.374,2.274078,0.059807,0.0,0.0,1.632,0.0,0.166,0.166
2019-01-31 14:30:00+00:00,61.82,30,80.0,80.0,0.7,14997.498000000001,313.847110032227,6.979,2.71,5.228,24.417,0.42,4.67,1.3,47.786,0.284,2.299078,0.059807,0.0,0.0,1.632,0.0,0.146,0.146
2019-01-31 15:00:00+00:00,63.77,31,71.34,71.34,0.7,14813.194000000001,309.7115557506952,6.978,2.645,4.906,23.766,0.417,5.079,0.988,47.829,0.25,2.387538,0.074078,0.0,0.778,1.876,0.0,0.146,0.146
2019-01-31 15:30:00+00:00,65.35,32,71.34,71.34,0.7,14917.668,310.1063922669161,6.979,2.62,4.894,23.915,0.44,5.535,0.634,48.105,0.162,2.434538,0.074078,0.0,0.922,1.876,0.034,0.094,0.128
2019-01-31 16:00:00+00:00,65.79,33,47.0,47.0,0.7,14454.139000000003,302.6030858769837,6.972,2.644,4.873,23.694,0.636,5.925,0.29,47.766,0.358,2.499475,0.090488,0.0,0.38,1.994,0.0,0.0,-0.11
2019-01-31 16:30:00+00:00,65.41,34,47.0,47.0,0.7,14507.628,302.27688589317523,6.981,2.625,4.852,23.993,0.644,6.312,0.0655,47.9945,0.162,2.528475,0.090488,0.0,0.366,1.994,0.0,0.0,-0.188
2019-01-31 17:00:00+00:00,62.67,35,44.71,44.71,0.7,14407.306,299.5146165932604,6.976,2.552,4.818,23.655,0.745,6.54,0.00418,48.10218,0.154,2.586056,0.104158,0.0,0.664,1.994,0.0,0.0,-0.336
2019-01-31 17:30:00+00:00,61.66,36,45.55,45.55,0.7,13927.074999999999,290.47999724567956,6.975,2.792,4.337,23.63,0.762,6.673,3.9699999999999996e-05,47.9450397,0.114,2.608056,0.104158,0.0,0.668,1.994,0.0,0.0,-0.446
2019-01-31 18:00:00+00:00,61.67,37,47.0,47.0,0.7,13683.612000000003,285.7837555606609,6.978,2.804,4.128,23.707,0.747,6.905,0,47.881,0.104,2.640656,0.11551900000000001,0.0,0.514,1.994,0.0,0.0,-0.46
2019-01-31 18:30:00+00:00,61.23,38,47.0,47.0,0.7,13577.592,283.9364731918211,6.977,2.805,4.038,23.556,0.704,7.075,0.00011899999999999999,47.819119,0.148,2.636656,0.11551900000000001,0.0,0.522,1.994,0.0,0.0,-0.386
2019-01-31 19:00:00+00:00,60.31,39,72.5,72.5,0.7,13558.746000000001,284.4054620967404,6.978,2.784,3.814,23.131,0.416,7.249,0,47.674,0.264,2.637603,0.119302,0.0,1.044,1.994,0.0,0.0,-0.138
2019-01-31 19:30:00+00:00,61.57,40,72.5,72.5,0.7,12960.168,276.202808745823,6.979,2.784,3.234,22.772,0.397,7.466,0.000651,46.922650999999995,0.202,2.635603,0.119302,0.0,1.058,1.994,0.0,0.036,0.036
2019-01-31 20:00:00+00:00,60.52,41,72.5,72.5,0.7,12218.482000000002,267.737794723464,6.982,2.691,2.654,22.081,0.337,7.491,0,45.636,0.126,2.639432,0.12303700000000001,0.0,1.058,1.994,0.068,0.154,0.222
2019-01-31 20:30:00+00:00,60.17,42,70.0,70.0,0.7,11210.813,256.41712220671985,6.98,2.448,2.041,20.953,0.317,7.48,0,43.721,0.14,2.639432,0.12303700000000001,0.0,1.058,1.994,0.142,0.168,0.31
2019-01-31 21:00:00+00:00,55.21,43,69.46,69.46,0.7,10074.705000000002,241.58805333077555,6.982,2.19,1.321,19.779,0.295,7.527,0,41.702,0.174,2.635618,0.125461,0.0,1.0,1.994,0.29,0.15,0.44
2019-01-31 21:30:00+00:00,54.64,44,49.1,49.1,0.7,9089.107,231.2632181568368,6.982,1.675,0.991,18.347,0.291,7.526,0,39.302,0.166,2.634618,0.125461,0.0,1.0,1.994,0.296,0.034,0.33
2019-01-31 22:00:00+00:00,53.54,45,64.5,64.5,0.7,8220.345,221.10777879391037,6.985,1.361,0.759,17.08,0.251,7.36,0,37.178,0.308,2.616567,0.127462,0.0,1.0,1.994,0.156,0.0,0.08
2019-01-31 22:30:00+00:00,52.96,46,47.0,47.0,0.7,7387.485,211.84575017205782,6.986,1.051,0.617,15.561,0.246,7.281,0,34.872,0.136,2.601567,0.127462,0.0,1.0,1.994,0.014,0.0,-0.06
2019-01-31 23:00:00+00:00,46.6,47,68.45,68.45,0.7,6809.688999999999,206.6171794405,6.987,0.773,0.639,13.906,0.244,7.286,0,32.959,0.0,2.6108469999999997,0.128498,0.0,1.0,1.994,0.068,0.062,0.13
2019-01-31 23:30:00+00:00,46.93,48,67.8,67.8,0.7,6571.166,205.2655483709743,6.994,0.586,0.586,13.193,0.236,7.047,0,32.016,0.0,2.649847,0.128498,0.0,1.0,1.994,0.16,0.22,0.38
2019-02-01 00:00:00+00:00,47.53,1,65.0,65.0,0.7,6658.169,207.66542948038176,6.985,0.573,0.583,13.118,0.188,6.982,0,32.065,0.0,2.65795,0.13159800000000002,0.0,1.058,1.994,0.31,0.274,0.584
2019-02-01 00:30:00+00:00,49.16,2,65.0,65.0,0.7,6674.441,207.68712076422815,6.995,0.571,0.579,13.102,0.169,7.029,0,32.139,0.0,2.66195,0.13159800000000002,0.0,1.058,1.994,0.356,0.286,0.642
2019-02-01 01:00:00+00:00,50.1,3,65.0,65.0,0.7,6964.777,211.95304321363358,6.991,0.63,0.581,13.679,0.125,7.045,0,32.863,0.0,2.673272,0.132352,0.0,1.058,1.994,0.48,0.28,0.76
2019-02-01 01:30:00+00:00,49.68,4,41.03325,41.03325,0.7,6856.0,210.77225774717166,6.99,0.625,0.578,13.386,0.124,6.994,0,32.531,0.0,2.683272,0.132352,0.0,1.058,1.994,0.488,0.294,0.782
2019-02-01 02:00:00+00:00,50.12,5,40.05,40.05,0.7,6624.592000000001,207.86294320677757,6.98,0.633,0.588,12.805,0.122,6.931,0,31.865,0.0,2.739963,0.13340000000000002,0.0,1.058,1.994,0.466,0.288,0.754
2019-02-01 02:30:00+00:00,49.75,6,40.05,40.05,0.7,6523.892999999999,205.36052002014605,6.979,0.761,0.583,12.52,0.121,6.983,0,31.755,0.0,2.735963,0.13340000000000002,0.0,1.058,1.994,0.468,0.288,0.756
2019-02-01 03:00:00+00:00,49.41,7,40.05,40.05,0.7,6586.895,206.4663197818387,6.983,0.911,0.587,12.727,0.111,6.852,0,31.891,0.0,2.768095,0.132443,0.0,1.058,1.994,0.402,0.266,0.668
2019-02-01 03:30:00+00:00,47.99,8,42.55,42.55,0.7,6459.879,205.03646924395352,6.984,0.911,0.579,12.419,0.11,6.769,0,31.496,0.0,2.792095,0.132443,0.0,1.058,1.994,0.402,0.27,0.672
2019-02-01 04:00:00+00:00,47.63,9,65.0,65.0,0.7,6414.606,204.7890048845896,6.978,0.79,0.584,12.422,0.11,6.783,0,31.313,0.0,2.8067759999999997,0.13003,0.0,1.002,1.994,0.362,0.288,0.65
2019-02-01 04:30:00+00:00,47.46,10,64.9,64.9,0.7,6481.286999999999,205.95128693994278,6.98,0.779,0.587,12.597,0.117,6.762,0,31.46,0.0,2.8107759999999997,0.13003,0.0,0.996,1.994,0.364,0.284,0.648
2019-02-01 05:00:00+00:00,47.57,11,42.55,42.55,0.7,6668.772,209.05241379310343,6.977,0.693,0.758,13.26,0.179,6.878,0,31.885,0.0,2.8583429999999996,0.128943,0.0,0.666,1.97,0.236,0.268,0.504
2019-02-01 05:30:00+00:00,48.84,12,42.55,42.55,0.7,7174.339,217.8465065435885,6.974,0.754,0.963,14.005,0.181,6.868,0,32.913,0.0,2.8503429999999996,0.128943,0.0,0.654,1.97,0.28,0.264,0.544
2019-02-01 06:00:00+00:00,55.93,13,72.0,72.0,0.7,8912.701000000001,243.44990439770555,6.976,0.974,1.603,17.12,0.202,6.659,0,36.574,0.084,2.815654,0.123686,0.0,0.242,1.998,0.432,0.284,0.716
2019-02-01 06:30:00+00:00,50.62,14,65.8,65.8,0.7,10609.790999999997,267.45124779430296,6.981,1.28,2.585,19.155,0.194,6.493,0,39.618,0.106,2.779654,0.123686,0.0,0.224,2.0,0.434,0.166,0.6
2019-02-01 07:00:00+00:00,60.62,15,47.0,47.0,0.7,12170.621,280.20308506964426,6.982,1.504,3.613,22.085,0.237,6.455,0,43.382,0.168,2.768336,0.11654,0.0,-0.756,1.998,0.296,0.044,0.34
2019-02-01 07:30:00+00:00,73.58,16,47.0,47.0,0.7,13152.186999999998,288.9193576732129,6.98,1.544,4.391,23.161,0.451,6.299,0,45.468,0.492,2.760336,0.11654,0.0,-0.946,1.998,0.2,0.0,0.152
2019-02-01 08:00:00+00:00,72.84,17,49.75,49.75,0.7,13468.609,289.3664900654113,6.984,1.563,4.545,23.811,0.521,6.301,0.000158,46.487158,0.672,2.732173,0.11473699999999999,0.0,-1.07,1.998,0.052,0.04,0.092
2019-02-01 08:30:00+00:00,70.99,18,134.0,134.0,0.7,14031.932999999997,299.07355385992577,6.987,1.58,5.083,24.012,0.528,6.08,0.014,46.918,0.59,2.7151729999999996,0.11473699999999999,0.0,-1.072,1.998,0.0,0.046,0.046
2019-02-01 09:00:00+00:00,68.84,19,134.0,134.0,0.7,14561.282000000001,309.96619622368394,6.982,1.585,5.248,24.092,0.508,6.103,0.125,46.977,0.336,2.709201,0.10508799999999999,0.0,-0.268,1.998,0.0,0.0,-0.038
2019-02-01 09:30:00+00:00,68.63,20,132.0,132.0,0.7,14732.293999999998,310.9443384438741,6.991,1.584,5.396,24.192,0.61,5.821,0.0712,47.3792,0.716,2.719201,0.10508799999999999,0.0,-0.244,1.998,0.0,0.0,-0.078
2019-02-01 10:00:00+00:00,70.62,21,132.0,132.0,0.7,14508.662,303.5221438882032,6.983,1.572,5.598,24.15,0.673,5.658,0.417,47.801,0.754,2.7414849999999995,0.101494,0.0,-0.932,1.996,0.0,0.0,-0.228
2019-02-01 10:30:00+00:00,70.5,22,125.0,125.0,0.7,14567.786000000002,302.9590516793179,6.983,1.584,5.592,24.425,0.656,5.298,0.787,48.085,0.764,2.734485,0.101494,0.0,-0.942,1.996,0.0,0.0,-0.316
2019-02-01 11:00:00+00:00,73.28,23,101.0,101.0,0.7,14721.659000000001,307.43137869105794,6.98,1.58,5.613,24.211,0.579,5.091,1.11,47.886,0.726,2.739509,0.094183,0.0,-0.308,1.996,0.0,0.0,-0.494
2019-02-01 11:30:00+00:00,72.93,24,101.0,101.0,0.7,14776.872000000001,307.69765117441284,6.981,1.586,5.662,24.269,0.534,5.208,1.38,48.024,0.408,2.731509,0.094183,0.0,-0.284,1.996,0.0,0.0,-0.55
2019-02-01 12:00:00+00:00,73.97,25,49.5,49.5,0.7,14607.511,302.34530363869686,6.976,1.596,5.499,24.058,0.562,5.261,1.59,48.314,0.776,2.743289,0.092036,0.0,-0.21,1.996,0.0,0.0,-0.484
2019-02-01 12:30:00+00:00,74.18,26,49.25,49.25,0.7,14537.723,301.0067499016502,6.983,1.83,5.477,23.957,0.463,5.251,1.66,48.297,0.68,2.7452889999999996,0.092036,0.0,-0.204,1.996,0.0,0.0,-0.572
2019-02-01 13:00:00+00:00,73.9,27,49.1,49.1,0.7,14597.095000000001,302.6308205829913,6.985,1.877,5.461,23.979,0.353,5.315,1.75,48.234,0.518,2.674337,0.084368,0.0,0.0,1.996,0.0,0.0,-0.652
2019-02-01 13:30:00+00:00,71.49,28,47.02,47.02,0.7,14528.509,302.91708018848254,6.979,1.872,5.481,23.91,0.306,5.508,1.76,47.962,0.15,2.676337,0.084368,0.0,0.0,1.996,0.0,0.0,-0.782
2019-02-01 14:00:00+00:00,70.65,29,48.5,48.5,0.7,14655.505999999998,309.31187606846623,6.984,1.874,5.52,23.732,0.308,5.787,1.58,47.381,0.144,2.6802770000000002,0.087066,0.0,0.086,1.366,0.0,0.0,-0.448
2019-02-01 14:30:00+00:00,68.41,30,45.6,45.6,0.7,14002.171000000002,295.9476465242111,6.979,1.883,4.997,23.55,0.32,6.036,1.3,47.313,0.148,2.673277,0.087066,0.0,0.102,1.998,0.0,0.0,-0.74
2019-02-01 15:00:00+00:00,62.87,31,45.61,45.61,0.7,13602.362000000001,289.13512594324584,6.983,1.888,4.55,23.528,0.349,6.239,1.11,47.045,0.26,2.634136,0.08581699999999999,0.0,0.142,1.996,0.0,0.0,-0.722
2019-02-01 15:30:00+00:00,59.78,32,45.61,45.61,0.7,13621.315,289.4088089066417,6.98,1.889,4.451,23.72,0.408,6.306,0.786,47.066,0.374,2.616136,0.08581699999999999,0.0,0.156,1.996,0.0,0.0,-0.658
2019-02-01 16:00:00+00:00,59.59,33,45.61,45.61,0.7,13742.158000000001,293.6170330961691,6.987,1.885,4.554,23.318,0.519,6.041,0.523,46.803,0.366,2.558965,0.085468,0.0,0.614,1.996,0.0,0.0,-0.732
2019-02-01 16:30:00+00:00,61.19,34,49.5,49.5,0.7,14064.323,300.55183246073295,6.984,1.888,4.759,23.67,0.554,5.883,0.219,46.795,0.216,2.542965,0.085468,0.0,0.626,1.996,0.0,0.0,-0.764
2019-02-01 17:00:00+00:00,60.86,35,49.5,49.5,0.7,14009.232000000002,296.2452817022033,6.979,1.908,4.512,24.026,0.569,5.917,0.024300000000000002,47.289300000000004,0.516,2.511901,0.08646899999999999,0.0,0.842,1.996,0.0,0.0,-0.914
2019-02-01 17:30:00+00:00,60.87,36,96.34,96.34,0.7,14238.570000000002,299.3867737025805,6.982,1.708,4.726,24.246,0.582,6.117,0.000115,47.559115,0.358,2.508901,0.08646899999999999,0.0,0.844,1.996,0.0,0.0,-0.99
2019-02-01 18:00:00+00:00,60.62,37,49.75,49.75,0.7,14138.514000000001,296.76529818507277,6.986,1.593,4.75,23.97,0.576,6.635,7.3e-05,47.642072999999996,0.292,2.504875,0.08806399999999999,0.0,0.844,1.996,0.0,0.0,-0.99
